"","session_id","id","x","y","counts","pa","key","dist2sq","rl_the_sq","rl_emp_sq","jul_day","start_hr","dur_hr","treatment","obs","fish"
"204","T065","35,-25","35","-25",0,0,"T065_35,-25",42.0589997397807,149.522821201068,139.984350031408,43,12,0.5,"ON","LB",164
"205","T066","35,-25","35","-25",0,0,"T066_35,-25",42.0589997397807,149.522821201068,139.984350031408,43,13,0.5,"ON","LB",164
"206","T067","35,-25","35","-25",1,1,"T067_35,-25",42.0589997397807,149.522821201068,139.984350031408,43,13,0.5,"ON","LB",164
"207","T068","35,-25","35","-25",0,0,"T068_35,-25",42.0589997397807,149.522821201068,139.984350031408,43,14,0.5,"ON","LB",164
"208","T069","35,-25","35","-25",0,0,"T069_35,-25",42.0589997397807,149.522821201068,139.984350031408,43,15,0.5,"ON","LB",164
"209","T070","35,-25","35","-25",0,0,"T070_35,-25",42.0589997397807,149.522821201068,139.984350031408,44,10,0.5,"ON","AC",181
"210","T071","35,-25","35","-25",0,0,"T071_35,-25",42.0589997397807,149.522821201068,139.984350031408,44,11,0.5,"ON","AC",181
"211","T072","35,-25","35","-25",0,0,"T072_35,-25",42.0589997397807,149.522821201068,139.984350031408,44,11,0.5,"ON","AC",181
"212","T073","35,-25","35","-25",0,0,"T073_35,-25",42.0589997397807,149.522821201068,139.984350031408,44,12,0.5,"ON","AC",181
"213","T074","35,-25","35","-25",0,0,"T074_35,-25",42.0589997397807,149.522821201068,139.984350031408,44,13,0.5,"ON","AC",181
"214","T075","35,-25","35","-25",0,0,"T075_35,-25",42.0589997397807,149.522821201068,139.984350031408,44,13,0.5,"ON","AC",181
"215","T076","35,-25","35","-25",0,0,"T076_35,-25",42.0589997397807,149.522821201068,139.984350031408,44,14,0.5,"ON","AC",181
"216","T078","35,-25","35","-25",0,0,"T078_35,-25",42.0589997397807,149.522821201068,139.984350031408,45,10,0.5,"ON","AC",314
"217","T079","35,-25","35","-25",0,0,"T079_35,-25",42.0589997397807,149.522821201068,139.984350031408,45,11,0.5,"ON","AC",314
"218","T080","35,-25","35","-25",0,0,"T080_35,-25",42.0589997397807,149.522821201068,139.984350031408,45,11,0.5,"ON","AC",314
"219","T081","35,-25","35","-25",0,0,"T081_35,-25",42.0589997397807,149.522821201068,139.984350031408,47,10,0.5,"ON","AB",728
"220","T082","35,-25","35","-25",0,0,"T082_35,-25",42.0589997397807,149.522821201068,139.984350031408,47,11,0.5,"ON","AMB",728
"221","T083","35,-25","35","-25",0,0,"T083_35,-25",42.0589997397807,149.522821201068,139.984350031408,47,12,0.5,"ON","AMB",728
"222","T084","35,-25","35","-25",0,0,"T084_35,-25",42.0589997397807,149.522821201068,139.984350031408,47,13,0.5,"ON","AMB",728
"223","T085","35,-25","35","-25",0,0,"T085_35,-25",42.0589997397807,149.522821201068,139.984350031408,48,9,0.5,"ON","AB",1153
"224","T086","35,-25","35","-25",0,0,"T086_35,-25",42.0589997397807,149.522821201068,139.984350031408,48,10,0.5,"ON","AB",1153
"225","T087","35,-25","35","-25",0,0,"T087_35,-25",42.0589997397807,149.522821201068,139.984350031408,48,10,0.5,"ON","AB",1153
"226","T088","35,-25","35","-25",0,0,"T088_35,-25",42.0589997397807,149.522821201068,139.984350031408,48,12,0.5,"ON","AC",1153
"227","T089","35,-25","35","-25",0,0,"T089_35,-25",42.0589997397807,149.522821201068,139.984350031408,48,12,0.5,"ON","AC",1153
"228","T090","35,-25","35","-25",0,0,"T090_35,-25",42.0589997397807,149.522821201068,139.984350031408,48,13,0.5,"ON","AC",1153
"229","C017","45,-25","45","-25",0,0,"C017_45,-25",51.1699461586049,147.81970079991,137.885456796854,42,10,0.5,"OFF","AB",65
"230","C018","45,-25","45","-25",0,0,"C018_45,-25",51.1699461586049,147.81970079991,137.885456796854,42,11,0.5,"OFF","AB",65
"231","C019","45,-25","45","-25",0,0,"C019_45,-25",51.1699461586049,147.81970079991,137.885456796854,42,11,0.5,"OFF","AB",65
"232","C020","45,-25","45","-25",0,0,"C020_45,-25",51.1699461586049,147.81970079991,137.885456796854,42,13,0.5,"OFF","AB",65
"233","C021","45,-25","45","-25",0,0,"C021_45,-25",51.1699461586049,147.81970079991,137.885456796854,42,13,0.5,"OFF","AB",65
"234","C022","45,-25","45","-25",0,0,"C022_45,-25",51.1699461586049,147.81970079991,137.885456796854,42,14,0.5,"OFF","AB",65
"235","C023","45,-25","45","-25",0,0,"C023_45,-25",51.1699461586049,147.81970079991,137.885456796854,42,15,0.5,"OFF","AB",65
"236","C024","45,-25","45","-25",0,0,"C024_45,-25",51.1699461586049,147.81970079991,137.885456796854,43,9,0.5,"OFF","LB",164
"237","C025","45,-25","45","-25",0,0,"C025_45,-25",51.1699461586049,147.81970079991,137.885456796854,46,9,0.5,"ON","AMB",270
"238","C026","45,-25","45","-25",0,0,"C026_45,-25",51.1699461586049,147.81970079991,137.885456796854,46,11,0.5,"OFF","AMB",270
"239","C027","45,-25","45","-25",0,0,"C027_45,-25",51.1699461586049,147.81970079991,137.885456796854,46,12,0.5,"OFF","AB",270
"240","C028","45,-25","45","-25",0,0,"C028_45,-25",51.1699461586049,147.81970079991,137.885456796854,46,12,0.5,"OFF","AB",270
"241","C029","45,-25","45","-25",0,0,"C029_45,-25",51.1699461586049,147.81970079991,137.885456796854,46,13,0.5,"OFF","AB",270
"242","C030","45,-25","45","-25",0,0,"C030_45,-25",51.1699461586049,147.81970079991,137.885456796854,46,14,0.5,"OFF","AB",270
"243","C031","45,-25","45","-25",0,0,"C031_45,-25",51.1699461586049,147.81970079991,137.885456796854,46,14,0.5,"OFF","AB",270
"244","C032","45,-25","45","-25",0,0,"C032_45,-25",51.1699461586049,147.81970079991,137.885456796854,47,10,0.5,"OFF","AB",728
"245","T048","45,-25","45","-25",0,0,"T048_45,-25",51.1699461586049,147.81970079991,137.885456796854,40,10,0.5,"ON","AB",407
"246","T049","45,-25","45","-25",0,0,"T049_45,-25",51.1699461586049,147.81970079991,137.885456796854,40,11,0.5,"ON","AB",407
"247","T050","45,-25","45","-25",0,0,"T050_45,-25",51.1699461586049,147.81970079991,137.885456796854,40,12,0.5,"ON","AB",407
"248","T051","45,-25","45","-25",0,0,"T051_45,-25",51.1699461586049,147.81970079991,137.885456796854,40,13,0.5,"ON","AB",407
"249","T052","45,-25","45","-25",0,0,"T052_45,-25",51.1699461586049,147.81970079991,137.885456796854,40,14,0.5,"ON","AB",407
"250","T053","45,-25","45","-25",0,0,"T053_45,-25",51.1699461586049,147.81970079991,137.885456796854,40,15,0.5,"ON","AB",407
"251","T054","45,-25","45","-25",0,0,"T054_45,-25",51.1699461586049,147.81970079991,137.885456796854,40,15,0.5,"ON","AB",407
"252","T055","45,-25","45","-25",0,0,"T055_45,-25",51.1699461586049,147.81970079991,137.885456796854,41,11,0.5,"ON","AB",195
"253","T056","45,-25","45","-25",0,0,"T056_45,-25",51.1699461586049,147.81970079991,137.885456796854,41,12,0.5,"ON","AB",195
"254","T057","45,-25","45","-25",0,0,"T057_45,-25",51.1699461586049,147.81970079991,137.885456796854,41,13,0.5,"ON","AB",195
"255","T058","45,-25","45","-25",0,0,"T058_45,-25",51.1699461586049,147.81970079991,137.885456796854,41,13,0.5,"ON","AB",195
"256","T059","45,-25","45","-25",0,0,"T059_45,-25",51.1699461586049,147.81970079991,137.885456796854,41,15,0.5,"ON","AB",195
"257","T061","45,-25","45","-25",0,0,"T061_45,-25",51.1699461586049,147.81970079991,137.885456796854,41,16,0.5,"ON","AB",195
"258","T062","45,-25","45","-25",0,0,"T062_45,-25",51.1699461586049,147.81970079991,137.885456796854,42,9,0.5,"ON","AB",65
"259","T063","45,-25","45","-25",0,0,"T063_45,-25",51.1699461586049,147.81970079991,137.885456796854,43,10,0.5,"ON","LB",164
"260","T064","45,-25","45","-25",0,0,"T064_45,-25",51.1699461586049,147.81970079991,137.885456796854,43,11,0.5,"ON","LB",164
"261","T065","45,-25","45","-25",0,0,"T065_45,-25",51.1699461586049,147.81970079991,137.885456796854,43,12,0.5,"ON","LB",164
"262","T066","45,-25","45","-25",1,1,"T066_45,-25",51.1699461586049,147.81970079991,137.885456796854,43,13,0.5,"ON","LB",164
"263","T067","45,-25","45","-25",1,1,"T067_45,-25",51.1699461586049,147.81970079991,137.885456796854,43,13,0.5,"ON","LB",164
"264","T068","45,-25","45","-25",0,0,"T068_45,-25",51.1699461586049,147.81970079991,137.885456796854,43,14,0.5,"ON","LB",164
"265","T069","45,-25","45","-25",0,0,"T069_45,-25",51.1699461586049,147.81970079991,137.885456796854,43,15,0.5,"ON","LB",164
"266","T070","45,-25","45","-25",0,0,"T070_45,-25",51.1699461586049,147.81970079991,137.885456796854,44,10,0.5,"ON","AC",181
"267","T071","45,-25","45","-25",0,0,"T071_45,-25",51.1699461586049,147.81970079991,137.885456796854,44,11,0.5,"ON","AC",181
"268","T072","45,-25","45","-25",0,0,"T072_45,-25",51.1699461586049,147.81970079991,137.885456796854,44,11,0.5,"ON","AC",181
"269","T073","45,-25","45","-25",0,0,"T073_45,-25",51.1699461586049,147.81970079991,137.885456796854,44,12,0.5,"ON","AC",181
"270","T074","45,-25","45","-25",0,0,"T074_45,-25",51.1699461586049,147.81970079991,137.885456796854,44,13,0.5,"ON","AC",181
"271","T075","45,-25","45","-25",0,0,"T075_45,-25",51.1699461586049,147.81970079991,137.885456796854,44,13,0.5,"ON","AC",181
"272","T076","45,-25","45","-25",0,0,"T076_45,-25",51.1699461586049,147.81970079991,137.885456796854,44,14,0.5,"ON","AC",181
"273","T078","45,-25","45","-25",0,0,"T078_45,-25",51.1699461586049,147.81970079991,137.885456796854,45,10,0.5,"ON","AC",314
"274","T079","45,-25","45","-25",0,0,"T079_45,-25",51.1699461586049,147.81970079991,137.885456796854,45,11,0.5,"ON","AC",314
"275","T080","45,-25","45","-25",0,0,"T080_45,-25",51.1699461586049,147.81970079991,137.885456796854,45,11,0.5,"ON","AC",314
"276","T081","45,-25","45","-25",0,0,"T081_45,-25",51.1699461586049,147.81970079991,137.885456796854,47,10,0.5,"ON","AB",728
"277","T082","45,-25","45","-25",0,0,"T082_45,-25",51.1699461586049,147.81970079991,137.885456796854,47,11,0.5,"ON","AMB",728
"278","T083","45,-25","45","-25",0,0,"T083_45,-25",51.1699461586049,147.81970079991,137.885456796854,47,12,0.5,"ON","AMB",728
"279","T084","45,-25","45","-25",0,0,"T084_45,-25",51.1699461586049,147.81970079991,137.885456796854,47,13,0.5,"ON","AMB",728
"280","T085","45,-25","45","-25",0,0,"T085_45,-25",51.1699461586049,147.81970079991,137.885456796854,48,9,0.5,"ON","AB",1153
"281","T086","45,-25","45","-25",0,0,"T086_45,-25",51.1699461586049,147.81970079991,137.885456796854,48,10,0.5,"ON","AB",1153
"282","T087","45,-25","45","-25",0,0,"T087_45,-25",51.1699461586049,147.81970079991,137.885456796854,48,10,0.5,"ON","AB",1153
"283","T088","45,-25","45","-25",0,0,"T088_45,-25",51.1699461586049,147.81970079991,137.885456796854,48,12,0.5,"ON","AC",1153
"284","T089","45,-25","45","-25",0,0,"T089_45,-25",51.1699461586049,147.81970079991,137.885456796854,48,12,0.5,"ON","AC",1153
"285","T090","45,-25","45","-25",0,0,"T090_45,-25",51.1699461586049,147.81970079991,137.885456796854,48,13,0.5,"ON","AC",1153
"286","C017","55,-25","55","-25",0,0,"C017_55,-25",60.4529761256818,146.371646275503,136.100901904271,42,10,0.5,"OFF","AB",65
"287","C018","55,-25","55","-25",0,0,"C018_55,-25",60.4529761256818,146.371646275503,136.100901904271,42,11,0.5,"OFF","AB",65
"288","C019","55,-25","55","-25",0,0,"C019_55,-25",60.4529761256818,146.371646275503,136.100901904271,42,11,0.5,"OFF","AB",65
"289","C020","55,-25","55","-25",0,0,"C020_55,-25",60.4529761256818,146.371646275503,136.100901904271,42,13,0.5,"OFF","AB",65
"290","C021","55,-25","55","-25",0,0,"C021_55,-25",60.4529761256818,146.371646275503,136.100901904271,42,13,0.5,"OFF","AB",65
"291","C022","55,-25","55","-25",0,0,"C022_55,-25",60.4529761256818,146.371646275503,136.100901904271,42,14,0.5,"OFF","AB",65
"292","C023","55,-25","55","-25",0,0,"C023_55,-25",60.4529761256818,146.371646275503,136.100901904271,42,15,0.5,"OFF","AB",65
"293","C024","55,-25","55","-25",0,0,"C024_55,-25",60.4529761256818,146.371646275503,136.100901904271,43,9,0.5,"OFF","LB",164
"294","C025","55,-25","55","-25",0,0,"C025_55,-25",60.4529761256818,146.371646275503,136.100901904271,46,9,0.5,"ON","AMB",270
"295","C026","55,-25","55","-25",0,0,"C026_55,-25",60.4529761256818,146.371646275503,136.100901904271,46,11,0.5,"OFF","AMB",270
"296","C027","55,-25","55","-25",0,0,"C027_55,-25",60.4529761256818,146.371646275503,136.100901904271,46,12,0.5,"OFF","AB",270
"297","C028","55,-25","55","-25",0,0,"C028_55,-25",60.4529761256818,146.371646275503,136.100901904271,46,12,0.5,"OFF","AB",270
"298","C029","55,-25","55","-25",0,0,"C029_55,-25",60.4529761256818,146.371646275503,136.100901904271,46,13,0.5,"OFF","AB",270
"299","C030","55,-25","55","-25",0,0,"C030_55,-25",60.4529761256818,146.371646275503,136.100901904271,46,14,0.5,"OFF","AB",270
"300","C031","55,-25","55","-25",0,0,"C031_55,-25",60.4529761256818,146.371646275503,136.100901904271,46,14,0.5,"OFF","AB",270
"301","C032","55,-25","55","-25",0,0,"C032_55,-25",60.4529761256818,146.371646275503,136.100901904271,47,10,0.5,"OFF","AB",728
"302","T048","55,-25","55","-25",0,0,"T048_55,-25",60.4529761256818,146.371646275503,136.100901904271,40,10,0.5,"ON","AB",407
"303","T049","55,-25","55","-25",0,0,"T049_55,-25",60.4529761256818,146.371646275503,136.100901904271,40,11,0.5,"ON","AB",407
"304","T050","55,-25","55","-25",0,0,"T050_55,-25",60.4529761256818,146.371646275503,136.100901904271,40,12,0.5,"ON","AB",407
"305","T051","55,-25","55","-25",0,0,"T051_55,-25",60.4529761256818,146.371646275503,136.100901904271,40,13,0.5,"ON","AB",407
"306","T052","55,-25","55","-25",0,0,"T052_55,-25",60.4529761256818,146.371646275503,136.100901904271,40,14,0.5,"ON","AB",407
"307","T053","55,-25","55","-25",0,0,"T053_55,-25",60.4529761256818,146.371646275503,136.100901904271,40,15,0.5,"ON","AB",407
"308","T054","55,-25","55","-25",0,0,"T054_55,-25",60.4529761256818,146.371646275503,136.100901904271,40,15,0.5,"ON","AB",407
"309","T055","55,-25","55","-25",0,0,"T055_55,-25",60.4529761256818,146.371646275503,136.100901904271,41,11,0.5,"ON","AB",195
"310","T056","55,-25","55","-25",0,0,"T056_55,-25",60.4529761256818,146.371646275503,136.100901904271,41,12,0.5,"ON","AB",195
"311","T057","55,-25","55","-25",0,0,"T057_55,-25",60.4529761256818,146.371646275503,136.100901904271,41,13,0.5,"ON","AB",195
"312","T058","55,-25","55","-25",0,0,"T058_55,-25",60.4529761256818,146.371646275503,136.100901904271,41,13,0.5,"ON","AB",195
"313","T059","55,-25","55","-25",0,0,"T059_55,-25",60.4529761256818,146.371646275503,136.100901904271,41,15,0.5,"ON","AB",195
"314","T061","55,-25","55","-25",0,0,"T061_55,-25",60.4529761256818,146.371646275503,136.100901904271,41,16,0.5,"ON","AB",195
"315","T062","55,-25","55","-25",0,0,"T062_55,-25",60.4529761256818,146.371646275503,136.100901904271,42,9,0.5,"ON","AB",65
"316","T063","55,-25","55","-25",0,0,"T063_55,-25",60.4529761256818,146.371646275503,136.100901904271,43,10,0.5,"ON","LB",164
"317","T064","55,-25","55","-25",0,0,"T064_55,-25",60.4529761256818,146.371646275503,136.100901904271,43,11,0.5,"ON","LB",164
"318","T065","55,-25","55","-25",0,0,"T065_55,-25",60.4529761256818,146.371646275503,136.100901904271,43,12,0.5,"ON","LB",164
"319","T066","55,-25","55","-25",1,1,"T066_55,-25",60.4529761256818,146.371646275503,136.100901904271,43,13,0.5,"ON","LB",164
"320","T067","55,-25","55","-25",0,0,"T067_55,-25",60.4529761256818,146.371646275503,136.100901904271,43,13,0.5,"ON","LB",164
"321","T068","55,-25","55","-25",0,0,"T068_55,-25",60.4529761256818,146.371646275503,136.100901904271,43,14,0.5,"ON","LB",164
"322","T069","55,-25","55","-25",0,0,"T069_55,-25",60.4529761256818,146.371646275503,136.100901904271,43,15,0.5,"ON","LB",164
"323","T070","55,-25","55","-25",0,0,"T070_55,-25",60.4529761256818,146.371646275503,136.100901904271,44,10,0.5,"ON","AC",181
"324","T071","55,-25","55","-25",0,0,"T071_55,-25",60.4529761256818,146.371646275503,136.100901904271,44,11,0.5,"ON","AC",181
"325","T072","55,-25","55","-25",0,0,"T072_55,-25",60.4529761256818,146.371646275503,136.100901904271,44,11,0.5,"ON","AC",181
"326","T073","55,-25","55","-25",0,0,"T073_55,-25",60.4529761256818,146.371646275503,136.100901904271,44,12,0.5,"ON","AC",181
"327","T074","55,-25","55","-25",0,0,"T074_55,-25",60.4529761256818,146.371646275503,136.100901904271,44,13,0.5,"ON","AC",181
"328","T075","55,-25","55","-25",0,0,"T075_55,-25",60.4529761256818,146.371646275503,136.100901904271,44,13,0.5,"ON","AC",181
"329","T076","55,-25","55","-25",0,0,"T076_55,-25",60.4529761256818,146.371646275503,136.100901904271,44,14,0.5,"ON","AC",181
"330","T078","55,-25","55","-25",0,0,"T078_55,-25",60.4529761256818,146.371646275503,136.100901904271,45,10,0.5,"ON","AC",314
"331","T079","55,-25","55","-25",0,0,"T079_55,-25",60.4529761256818,146.371646275503,136.100901904271,45,11,0.5,"ON","AC",314
"332","T080","55,-25","55","-25",0,0,"T080_55,-25",60.4529761256818,146.371646275503,136.100901904271,45,11,0.5,"ON","AC",314
"333","T081","55,-25","55","-25",0,0,"T081_55,-25",60.4529761256818,146.371646275503,136.100901904271,47,10,0.5,"ON","AB",728
"334","T082","55,-25","55","-25",0,0,"T082_55,-25",60.4529761256818,146.371646275503,136.100901904271,47,11,0.5,"ON","AMB",728
"335","T083","55,-25","55","-25",0,0,"T083_55,-25",60.4529761256818,146.371646275503,136.100901904271,47,12,0.5,"ON","AMB",728
"336","T084","55,-25","55","-25",0,0,"T084_55,-25",60.4529761256818,146.371646275503,136.100901904271,47,13,0.5,"ON","AMB",728
"337","T085","55,-25","55","-25",0,0,"T085_55,-25",60.4529761256818,146.371646275503,136.100901904271,48,9,0.5,"ON","AB",1153
"338","T086","55,-25","55","-25",0,0,"T086_55,-25",60.4529761256818,146.371646275503,136.100901904271,48,10,0.5,"ON","AB",1153
"339","T087","55,-25","55","-25",0,0,"T087_55,-25",60.4529761256818,146.371646275503,136.100901904271,48,10,0.5,"ON","AB",1153
"340","T088","55,-25","55","-25",0,0,"T088_55,-25",60.4529761256818,146.371646275503,136.100901904271,48,12,0.5,"ON","AC",1153
"341","T089","55,-25","55","-25",0,0,"T089_55,-25",60.4529761256818,146.371646275503,136.100901904271,48,12,0.5,"ON","AC",1153
"342","T090","55,-25","55","-25",0,0,"T090_55,-25",60.4529761256818,146.371646275503,136.100901904271,48,13,0.5,"ON","AC",1153
"343","C017","65,-25","65","-25",0,0,"C017_65,-25",66.8311314135433,145.500423729045,135.027223785385,42,10,0.5,"OFF","AB",65
"344","C018","65,-25","65","-25",0,0,"C018_65,-25",66.8311314135433,145.500423729045,135.027223785385,42,11,0.5,"OFF","AB",65
"345","C019","65,-25","65","-25",0,0,"C019_65,-25",66.8311314135433,145.500423729045,135.027223785385,42,11,0.5,"OFF","AB",65
"346","C020","65,-25","65","-25",0,0,"C020_65,-25",66.8311314135433,145.500423729045,135.027223785385,42,13,0.5,"OFF","AB",65
"347","C021","65,-25","65","-25",0,0,"C021_65,-25",66.8311314135433,145.500423729045,135.027223785385,42,13,0.5,"OFF","AB",65
"348","C022","65,-25","65","-25",0,0,"C022_65,-25",66.8311314135433,145.500423729045,135.027223785385,42,14,0.5,"OFF","AB",65
"349","C023","65,-25","65","-25",0,0,"C023_65,-25",66.8311314135433,145.500423729045,135.027223785385,42,15,0.5,"OFF","AB",65
"350","C024","65,-25","65","-25",0,0,"C024_65,-25",66.8311314135433,145.500423729045,135.027223785385,43,9,0.5,"OFF","LB",164
"351","C025","65,-25","65","-25",0,0,"C025_65,-25",66.8311314135433,145.500423729045,135.027223785385,46,9,0.5,"ON","AMB",270
"352","C026","65,-25","65","-25",0,0,"C026_65,-25",66.8311314135433,145.500423729045,135.027223785385,46,11,0.5,"OFF","AMB",270
"353","C027","65,-25","65","-25",0,0,"C027_65,-25",66.8311314135433,145.500423729045,135.027223785385,46,12,0.5,"OFF","AB",270
"354","C028","65,-25","65","-25",0,0,"C028_65,-25",66.8311314135433,145.500423729045,135.027223785385,46,12,0.5,"OFF","AB",270
"355","C029","65,-25","65","-25",0,0,"C029_65,-25",66.8311314135433,145.500423729045,135.027223785385,46,13,0.5,"OFF","AB",270
"356","C030","65,-25","65","-25",0,0,"C030_65,-25",66.8311314135433,145.500423729045,135.027223785385,46,14,0.5,"OFF","AB",270
"357","C031","65,-25","65","-25",0,0,"C031_65,-25",66.8311314135433,145.500423729045,135.027223785385,46,14,0.5,"OFF","AB",270
